Numer_wyprawy,MEMBID,MYEAR,FNAME,LNAME
YALU81102,14,1981,Shin,Komatsu
YALU81102,15,1981,Yoshiharu,Nikai
YALU81102,16,1981,Takashi,Sakuma
YALU81102,17,1981,Jisaburo,Suzuki
YALU81102,18,1981,Shigeru,Suzuki
YALU81102,19,1981,Toshimasa,Tanioka
YALU81102,20,1981,Makihiro,Wakao
YALU81102,21,1981,Yu,Watanabe
YALU81102,22,1981,Noboru,Yamada
CHUR62101,2,1962,Zenkichi,Hirayama
CHUR62101,3,1962,Yoshinobu,Kumagai
CHUR62101,4,1962,Takashi,Miyahara
SHAL63301,1,1963,Lino,Andreotti
BARU54301,2,1954,Jean,Couzy
BARU54301,3,1954,Lionel,Terray
NAUL54101,4,1954,Ang Temba,Sherpa
EVER89314,14,1989,Sange,Sherpa
SAIP53301,2,1953,Pasang Dawa,Sherpa
KABD35301,3,1935,Ang Tshering,Sherpa
KOTA51301,2,1951,Phu Tharkey,Sherpa
KOTA51301,3,1951,Tenzing,Sherpa
KOTA53101,3,1953,Mingma Gyalgen,Sherpa
KOTA53101,4,1953,Tashi,Sherpa
KOTA66101,1,1966,Pushpa,Athavle
KOTA66101,2,1966,Meena,Agrawal
KOTA66101,3,1966,Gira,Shah
KOTA66101,4,1966,Praveen,Sharma
KOTA66101,5,1966,Dorje,Sherpa
KOTA66101,6,1966,Lhakpa,Sherpa
KOTA66101,7,1966,Lobsang,Sherpa
KOTA66101,8,1966,Ang Temba,Sherpa
KOTA66101,9,1966,Neela K.,Pandit
KUSU85102,4,1985,Thomas Lee (Tom),Dickey
KUSU85102,5,1985,Dave,Dossiter
HCHI84301,1,1984,Trevor James,Pilling
HCHI84301,2,1984,John,Ball
LOBE79101,2,1979,Y.,Hayata
KHUM79101,1,1979,Anton (Tone),Skarja
KHUM79101,2,1979,Francek,Knez
GIME94301,8,1994,Susumu,Akutagawa
GIME94301,9,1994,Osamu,Kitahara
GIME94301,10,1994,Shoji,Nakamura
GIME94301,11,1994,Osamu,Wada
TAPL63101,7,1963,Ang Phurba,Sherpa
BOKT91101,1,1991,Anton (Tone),Skarja
BOKT91101,2,1991,Marko,Prezelj
BOKT91101,3,1991,Uros,Rupar
BOKT91101,4,1991,Andrej,Stremfelj
MOJC74301,1,1974,Anton (Tone),Skarja
MOJC74301,2,1974,Stanislav (Stane),Belak-Srauf
MOJC74301,3,1974,Danilo,Cedilnik
CHAG54301,1,1954,Jean,Franco
CHAG54301,2,1954,Jean,Bouvier
CHAG54301,3,1954,Jean,Couzy
CHAG54301,4,1954,Pierre,Leroux
CHAG54301,5,1954,Lionel,Terray
CHAG89301,1,1989,William Ulric,Jessop
CHAG89301,2,1989,Andrew Robert (Andy),Fanshawe
CHAG89301,3,1989,Michael Timothy,Woolridge
AMPG59101,5,1959,Frederick Sinclair,Jackson
AMPG59101,6,1959,Edward Addison (Ted),Wrangham
RAMD52301,1,1952,Thomas Dempster (Tom),MacKinnon
RAMD52301,2,1952,Dawa Tenzing (Da Tenzing),Sherpa
RAMD52301,3,1952,Mingma,Sherpa
RAMD52301,4,1952,George Stevenson,Roger
RAMD52301,5,1952,Douglas,Scott
RAMD52301,6,1952,Thomas (Tom),Weir
PLNG52101,1,1952,Eric Earle,Shipton
PLNG52101,2,1952,Edmund Percival,Hillary
PLNG52101,3,1952,Wallace George,Lowe
PARC52101,2,1952,Alfred John (Alf),Gregory
PARC52101,3,1952,Robert Charles,Evans
CTSE36101,2,1936,Gordon Noel,Humphreys
CTSE36101,3,1936,Francis Sydney (Frank),Smythe
CTSE36101,4,1936,Edmund Hugh Lewis,Wigram
CTSE90101,1,1990,Paul Raymond,Pfau
CTSE90101,2,1990,John G.,Cleary
CTSE90101,3,1990,Donald D. (Don),McIntyre
CTSE90101,4,1990,Doug,Nixon
CTSE90101,5,1990,Jerald Lee (Jerry),Sisk
CTSE90101,6,1990,Michael,Sisk
CTSE90101,7,1990,Sam,Shields
CTSE90101,8,1990,Dan,Damon
CTSE90101,9,1990,Scott,Dinham
CTSE90101,10,1990,Robert John,Secor
CTSE90101,11,1990,Stan,Horn
CTSE90101,12,1990,Dean,Blanca
CTSE90101,13,1990,Scott,Edwards
IMJA64101,2,1964,,Unknown
IMJA64101,3,1964,,Unknown
IMJA64101,4,1964,,Unknown
EVER90103,38,1990,Ying-Dao,Shui
CTSE83101,2,1983,Gaston,Oyarzun
LSHR60301,2,1960,Norman David,Hardie
LSHR60301,3,1960,Michael Bedford,Gill
LSHR60301,4,1960,Walter S. (Wally),Romanes
CHUK53101,3,1953,Alfred John (Alf),Gregory
CHUK53101,4,1953,Wallace George,Lowe
SHA260301,1,1960,Edmund Percival,Hillary
SHA260301,2,1960,Michael Bedford,Gill
SHA260301,3,1960,Norman David,Hardie
SHA260301,4,1960,Walter S. (Wally),Romanes
PETH54301,4,1954,Jean,Rivolier
PETH54301,5,1954,Guido,Magnone
PLNG55201,1,1955,Norman Guenter,Dyhrenfurth
PLNG55201,2,1955,Erwin,Schneider
PLNG55201,3,1955,Ernst,Senn
AMAD03301,1,2003,Aitor,Aranburu Michelena
AMAD03301,2,2003,Aitor,Iparragirre Sagarna
AMAD03301,3,2003,Alberto Daniel,Nuno Artieda
AMAD03301,4,2003,Jose Mari,Sanchez
AMAD03301,5,2003,Inigo,Zabaleta Gogorza
AMAD03301,6,2003,Ignacio (Inaki),Zuza Zabalegui
AMAD03302,1,2003,Vladimir,Balaban
AMAD03302,2,2003,Karen,Hamamchyan
AMAD03302,3,2003,Vladimir,Konuokhov
AMAD03302,4,2003,Alexander,Maksimenia
AMAD03302,5,2003,Igor,Pushkarev
AMAD03302,6,2003,Victor,Volodine
AMAD03303,1,2003,Simon,Booth
AMAD03303,2,2003,Richard,Bull
AMAD03303,3,2003,Abi,Collier
AMAD03303,4,2003,Kevin,Gibbons
AMAD03303,5,2003,Bruce,Gormley
AMAD03303,6,2003,Timothy John (Tim),Mosedale
AMAD03303,7,2003,Tracey,Pfeffer
AMAD03303,8,2003,Nigel,Tanner
AMAD03303,9,2003,Angela,Turner
AMAD03304,1,2003,Josef,Einwaller
AMAD03304,2,2003,Paul,Hofer
AMAD03305,1,2003,Carsten,Henkel
AMAD03305,2,2003,Alexandra Maria,Robl
AMAD03305,3,2003,Matthias,Robl
AMAD03305,4,2003,Uwe,Schubert
AMAD03305,5,2003,Andreas,Steger
AMAD03305,6,2003,Tashi,Sherpa
AMAD03305,7,2003,Singi,Lama
AMAD03306,1,2003,Edward,Bochnak
AMAD03306,2,2003,Eugeniusz,Chomczyk
AMAD03306,3,2003,Irenensz,Czwojdzinski
AMAD03306,4,2003,Ewa,Dumanska
AMAD03306,5,2003,Wojciech,Jankowski
AMAD03306,6,2003,Ryszard Jan,Pawlowski
AMAD03306,7,2003,James Robert,Wedell
AMAD03306,8,2003,Ryszard Marian,Zawada
AMAD03307,1,2003,Beate,Boltz
AMAD03307,2,2003,Ralf,Didwiszus
AMAD03307,3,2003,Holger,Dietrich
AMAD03307,4,2003,Lothar,Edel
AMAD03307,5,2003,Stefan,Fischer
AMAD03307,6,2003,Werner Helmut,Goering
AMAD03307,7,2003,Theresa,Koch
AMAD03307,8,2003,Heinrich,Hall
AMAD03307,9,2003,Fred,Lange
AMAD03307,10,2003,Theo,Lutz
AMAD03307,11,2003,Robert,Rackl
AMAD03307,12,2003,Nawang Thile (Pemba Dorje),Sherpa
AMAD03307,13,2003,Pemba Chhoti,Sherpa
AMAD03308,1,2003,Andreas,Hofer
AMAD03308,2,2003,Helmuth Giovanni,Larcher
AMAD03308,3,2003,Rudolf (Rudi),Schweigkofler
AMAD03308,4,2003,Pemba Dorje,Sherpa
AMAD03309,1,2003,Nicholas Dean (Nick),Carter
AMAD03309,2,2003,Ralph,Greenaway
AMAD03309,3,2003,David (Dave),Hollinger
AMAD03309,4,2003,Ben,Smithies
AMAD03309,5,2003,Paul,Teggarty
AMAD03309,6,2003,Mingma Nuru,Sherpa
AMAD03310,1,2003,Donald Holton (Holt),Hunter
AMAD03310,2,2003,Gregory C.,Jacobus
AMAD03310,3,2003,David Charles (Dave),Morton
AMAD03310,4,2003,Jennifer Joanne (Jenna),Zinck
AMAD03310,5,2003,Kami Rita (Topke),Sherpa
AMAD03310,6,2003,Mingma Chhiri/Chhiring,Sherpa
AMAD03311,1,2003,Mark Richard,Sedon
AMAD03312,1,2003,Noel,Im
AMAD03312,2,2003,Yong-Soon,Kang
AMAD03312,3,2003,Ju-Chun,Kim
AMAD03312,4,2003,Sung-Un,Kwon
AMAD03312,5,2003,Kenneth,Lee
AMAD03312,6,2003,Jong-Kwan,Lee
AMAD03312,7,2003,Lim,Lee
AMAD03312,8,2003,Sae-Kwon,Lee
AMAD03312,9,2003,Chong-Pal,Moon
AMAD03312,10,2003,Mun-Sung,Park
AMAD03312,11,2003,Sang-Yoon,Park
AMAD03312,12,2003,Seung-Mo,Shin
AMAD03312,13,2003,Nawang Wangchu/Ongchu,Sherpa
AMAD03312,14,2003,Mingma Ongel,Sherpa
AMAD03313,1,2003,Erik Emmen,Hendrix
AMAD03313,2,2003,Melissa,McManus
AMAD03313,3,2003,Catherine Clare (Kasha),Rigby
AMAD03313,4,2003,Lathrop,Strang
AMAD03314,1,2003,Laurie Rene,Andrews
AMAD03314,2,2003,Kathleen Joyce (Kathy),Cosley
AMAD03314,3,2003,Angela Jo,Hawse
AMAD03314,4,2003,Neena S.,Jain
AMAD03314,5,2003,Anna Louise,Keeling
AMAD03314,6,2003,Eleanor K. (Ellie),Pryor
AMAD03314,7,2003,Julie Lynn,Siemers
AMAD03314,8,2003,Jennifer Lynn,Stewart
AMAD03314,9,2003,Heidi Johanna,Wahl
AMAD03315,1,2003,Larry Lyckle,Boersma
AMAD03316,1,2003,Christopher M. (Chris),Booher
AMAD03316,2,2003,Charles L.,Cooney
AMAD03316,3,2003,Matthew L. (Matt),Cooney
AMAD03316,4,2003,Richard J. (Rich),Emmett
AMAD03316,5,2003,Tapley M. (Tap),Richards
AMAD03316,6,2003,Dorje Lama,Sherpa
AMAD03316,7,2003,Kami Tshering (Ang Chhiring),Sherpa
AMAD03317,1,2003,Michael John (Mike),Roberts
AMAD03318,1,2003,Hiroshi,Hanazaki
AMAD03318,2,2003,Ryuseki,Hiraoka
AMAD03318,3,2003,Kaoru,Ogawara
AMAD03318,4,2003,Rahar Bahadur,Tamang
AMAD03319,1,2003,Todd R.,Passey
AMAD03319,2,2003,Winslow Shaver,Passey
AMAD03319,3,2003,Thomas Hart,Sjolseth
AMAD03321,1,2003,Luis Guillermo,Benitez
AMAD03321,2,2003,Silvan,Colani
AMAD03321,3,2003,Joseph Michael,Coughlin
AMAD03321,4,2003,Lawrence Bradford,Draper
AMAD03321,5,2003,Hamish,Emerson
AMAD03321,6,2003,Matthew Andrew,Kitchin
AMAD03321,7,2003,Steven David,Moffat
AMAD03321,8,2003,Lindsay Harris,Peak
AMAD03321,9,2003,Abraham,Van Poortvliet
AMAD03321,10,2003,Phu Tashi,Sherpa
AMAD03321,11,2003,Ang Pasang,Sherpa
AMAD03321,12,2003,Lhakpa Dorje,Sherpa
AMAD03323,1,2003,Casey S.,Henley
AMAD03323,2,2003,Scot Terry,Rolfe
AMAD03323,3,2003,David,Schneider
AMAD03323,4,2003,Lama Jangbu,Sherpa
AMAD03324,1,2003,Eric Allen,Larson
AMAD03324,2,2003,Andrew David (Andy),Tyson
AMAD03325,1,2003,Joshua,Arvidson
AMAD03325,2,2003,Gene,Gitonda
AMAD03325,3,2003,Scott L.,Gould
AMAD03325,4,2003,Robert Lyons,Sauers
AMAD03326,1,2003,Michael Aaron,Hamill
AMAD03326,2,2003,Garrett Christian,Madison
AMAD03326,3,2003,Justin Reese,Merle
AMAD03327,1,2003,David,Chiew
AMAD03327,2,2003,Annabelle,Cochrane
AMAD03327,3,2003,Brett,Moule
AMAD03327,4,2003,Tshering Palden/Pande,Bhote
AMAD03327,5,2003,Jamyang,Bhote
AMAD03327,6,2003,Densa,Bhote
AMAD03328,1,2003,Bryan Howard,Bonser
AMAD03328,2,2003,Michael Lane,Boughton
AMAD03328,3,2003,Paul D. H.,Burgess
AMAD03328,4,2003,Dean Daniel,Cardinale
AMAD03328,5,2003,Jocelyn,Dufour
AMAD03328,6,2003,John Christopher,Fawcett
AMAD03328,7,2003,Sandra,Garrington
AMAD03328,8,2003,Anthony Stephen (Tony),Kinny
AMAD03328,9,2003,Christopher Anthony,Kinny
AMAD03328,10,2003,Camille Sandra,Kinny
AMAD03328,11,2003,Daniel Lee (Dan),Mazur
AMAD03328,12,2003,Hansi Mikko,Miettinen
AMAD03328,13,2003,Michael Austin (Mike),Morris
AMAD03328,14,2003,Ali,Naderi
AMAD03328,15,2003,Antti Kristian,Oksanen
AMAD03328,16,2003,Tracey Jayne,Purchase
AMAD03328,17,2003,Jay Mark,Reilly
AMAD03328,18,2003,Lonard Clarence (Larry),Rigsby
AMAD03328,19,2003,Brian Keola,Rolfson
AMAD03328,20,2003,Ville Sakari,Saarinen
AMAD03328,21,2003,Kirstin Louise (Kirsti),Samson
AMAD03328,22,2003,Ryan Blaine,Singleton
AMAD03328,23,2003,Fred George,Strehlow
AMAD03328,24,2003,Kenneth Alfred (Ken),Tranter
AMAD03328,25,2003,Shera Jyangbu (Ang Shera),Sherpa
AMAD03328,26,2003,Pasang Norbu,Sherpa
AMAD03328,27,2003,Gyaluk (Gyalu Lama),Sherpa
AMAD03328,28,2003,Tenji/Tenzing,Sherpa
AMAD03328,29,2003,Maya,Sherpa
AMAD03322,1,2003,Ruben,Garcia
AMAD03322,2,2003,Manuel,Montero
AMAD03322,3,2003,Hector Mario,Ponce de Leon Gomez
AMAD03322,4,2003,Miquel,Sanchez Murcia
AMAD03322,5,2003,Araceli,Segarra Roca
AMAD03402,1,2003,Steven (Steve),Hartland
AMAD03402,2,2003,Rick,Marchant
AMAD03402,3,2003,Sandra,Rutherford
AMAD03402,4,2003,Isabelle,Santoire
AMAD03402,5,2003,Katja,Staartjes
AMAD03402,6,2003,Arie,Vreugdenhil
AMAD03402,7,2003,Hendrik (Henk),Wesselius
AMAD03402,8,2003,Dawa Tenzing,Sherpa
AMAD03402,9,2003,Pemba Nuru,Sherpa
AMAD03403,1,2003,Jae-Uoong,Han
AMAD03403,2,2003,Seong-Cheol,Kim
AMAD03403,3,2003,Soon-Doo,Kwon
AMAD03403,4,2003,Pemba Dorje,Sherpa
AMAD03320,1,2003,Osuke,Hirano
AMAD03320,2,2003,Yoshiaki,Hirano
AMAD03320,3,2003,Takanobu,Kajiyama
AMAD03320,4,2003,Rie,Kokuko
AMAD03320,5,2003,Moheiji,Komiya
AMAD03320,6,2003,Mitsuji,Kumada
AMAD03320,7,2003,Chieko,Shimada
AMAD03320,8,2003,Shomi,Suzuki
AMAD03320,9,2003,Ngima,Sherpa
AMAD03320,10,2003,Doma Chhiri,Sherpa
AMAD03320,11,2003,Kili Pemba (Kilu Pemba),Sherpa
AMAD03320,12,2003,Pemba Nuru,Sherpa
AMAD03401,1,2003,Vladimir,Belousov
AMAD03401,2,2003,Pavel,Dobrinsky
AMAD03401,3,2003,Viatcheslav (Slava),Glebov
AMAD03401,4,2003,Natalia Nikolaeva,Novikova
AMAD03401,5,2003,Alexander,Novikov
AMAD03401,6,2003,Sergei,Timofeev
AMOT03301,1,2003,Jocelyn,Chavy
AMOT03301,2,2003,Hughes Alain Jacques Marie,Riverieulx de Varax
AMOT03301,3,2003,Yves,Exbrayat
AMOT03301,4,2003,Frederique,Gaume
AMOT03301,5,2003,Paul Marc (Paulo),Grobel
AMOT03301,6,2003,Camille,Jacquet
AMOT03301,7,2003,Niels,Martin
AMOT03301,8,2003,Stephane,Rouge
AMOT03301,9,2003,Ratna Man,Lama
ANN103301,1,2003,Abele,Blanc
ANN103301,2,2003,Alessandro Mario,Busca
ANN103301,3,2003,Marco,Camandona
ANN103301,4,2003,Massimo,Farina
ANN103301,5,2003,Adriano,Favre
ANN103301,6,2003,Corrado,Gontier
ANN103301,7,2003,Christian,Kuntner
ANN303301,1,2003,Kenton Edward,Cool
ANN303301,2,2003,Ian,Parnell
ANN303301,3,2003,John M.,Varco
ANN303302,1,2003,Rudy,Buccella
ANN303302,2,2003,Giorgio,Passino
ANN303302,3,2003,Pier Paolo,Role Romano
ANN403301,1,2003,Marek,Blaza
ANN403301,2,2003,Jan,Doudlebsky
ANN403301,3,2003,Jiri,Hanzal
ANN403301,4,2003,Petr,Hnojna
ANN403301,5,2003,Radek,Lienerth
ANN403301,6,2003,Miroslav,Novotny
ANN403301,7,2003,Vaclav,Patek
ANN403301,8,2003,Dusan,Pokorny
ANN403302,1,2003,Kate,Carlin
ANN403302,2,2003,Matt,Carlin
ANN403302,3,2003,Gary,Hayes
ANN403302,4,2003,Soren Kruse,Ledet
ANN403302,5,2003,Phillipa,Michaels
ANN403302,6,2003,Andrew,Reilly
ANN403302,7,2003,David,Ridley
ANN403302,8,2003,Gareth,Turner
ANN403303,1,2003,Barry F.,Bosak
ANN403303,2,2003,Celia,Davis
ANN403303,3,2003,Peter G.,Grote
ANN403303,4,2003,Maury Sheffield,McKinney
ANN403303,5,2003,Mark Scott,Payne
ANN403303,6,2003,Paul G.,Marcolini
ANN403303,7,2003,Michael C.,Sinclair
ANN403303,8,2003,Peter F. R.,Walker
ANN403303,9,2003,Richard French (Rick),Wilcox
ANN403304,1,2003,Peter,Farmer
ANN403304,2,2003,Reinhold,Oblak
ANN403304,3,2003,Andreas,Pusswald
ANN403304,4,2003,Georges,Reckinger
ANN403304,5,2003,Christopher,Ryder
ANN403304,6,2003,Alois Erich,Schiempfoessl
ANN403304,7,2003,Ulrich (Ulli),Walser
ANN403304,8,2003,Edmund,Wirbel
ANN403401,1,2003,Muhamad Fauzan,Hassan
ANN403401,2,2003,Mohammad Rafi,Kori
ANN403401,3,2003,Muhamad Muqharabbin,Mokhtarrudin
ANN403401,4,2003,Ahmad Reduan,Rozali
BARU03301,1,2003,Aigars,Prieditis
BARU03302,1,2003,Wilhelm,Berkowitsch
BARU03302,2,2003,Herwig,De Houwer
BARU03302,3,2003,Monica,Schholtner
BARU03303,1,2003,Ben,Thrush
BARU03303,2,2003,Pasang Temba,Sherpa
BARU03304,1,2003,Rasmus,Brynskov
BARU03304,2,2003,Lone,Mikkelsen
BARU03304,3,2003,Fura Dorje (Phura Dorje),Sherpa
BARU03305,1,2003,Johan,Perrier
BARU03306,1,2003,Francois,Cheruy
BARU03306,2,2003,Bertrand,Gabolde
BARU03306,3,2003,Thomas,Kaltenmark
BARU03306,4,2003,Jean Pierre,Marquis
BARU03306,5,2003,Benoit D. M.,Profit
BARU03306,6,2003,Vincent,Pugibet
BARU03306,7,2003,Nawang,Sherpa
BARU03306,8,2003,Ang Chhiring (Ang Tshering),Sherpa
BARU03307,1,2003,Sandra,Spiesser
BARU03308,1,2003,Richard,Beaudry
BARU03308,2,2003,Gary,Cyr
BARU03310,1,2003,Frank,Homburg
BARU03310,2,2003,Silvia,Neidl
BARU03309,1,2003,Werner,Edmeier
BARU03309,2,2003,Gerhard,Feichtenschlager
BARU03309,3,2003,Gerhard,Hundertpfund
BARU03309,4,2003,Christian,Spielmann
BARU03309,5,2003,Martin,Vogt
BHRI02301,4,2002,Ang Phurba,Sherpa
BHRI02301,5,2002,Tshiring Jangbu,Sherpa
CHOY03335,1,2003,Hooman Nmi,Aprin
CHOY03335,2,2003,Mark,DiMartino
CHOY03335,3,2003,Sean,Gavin
CHOY03335,4,2003,Jeff,Johnson
CHOY03335,5,2003,Siamak,Pazirandeh
CHOY03335,6,2003,Tamting,Sherpa
CHOY03301,1,2003,Anthony Donald,Baldry
CHOY03301,2,2003,Edwin Roy,Bradley
CHOY03301,3,2003,Piers McAuley,Buck
CHOY03301,4,2003,Roland Herve,Carel
CHOY03301,5,2003,Alan Joseph,Gianotti
CHOY03301,6,2003,Lewis,Gomes
CHOY03301,7,2003,Gregory Anthony (Greg),Konrath
CHOY03301,8,2003,Michael John (Mike),Roberts
CHOY03301,9,2003,Dean Douglas,Staples
CHOY03301,10,2003,Pasang Tenzing,Sherpa
CHOY03301,11,2003,Phu Tashi,Sherpa
CHOY03301,12,2003,Lhakpa Dorje,Sherpa
CHOY03301,13,2003,Chuldim (Chuldim Dorje),Sherpa
CHOY03302,1,2003,Helena Guiro Pacheco,Pinto Coelho
CHOY03302,2,2003,Paulo Rogerio,Pinto Coelho
CHOY03303,1,2003,Daniel C.,Buck
CHOY03303,2,2003,Donald Holton (Holt),Hunter
CHOY03303,3,2003,Eric Allen,Larson
CHOY03303,4,2003,Matthew F. (Matt),McDonald
CHOY03303,5,2003,Perry Jon,Solmonson
CHOY03303,6,2003,Andrew David (Andy),Tyson
CHOY03303,7,2003,Tshering Dorje,Sherpa
CHOY03303,8,2003,Lhakpa Rita,Sherpa
CHOY03304,1,2003,Jay,Sieger
CHOY03304,2,2003,Pasang Tshering/Tshiring,Sherpa
CHOY03305,1,2003,Michael (Mick),Parker
CHOY03306,1,2003,James S. (Jim),Milne
CHOY03307,1,2003,Ian James,Hibbert
CHOY03308,1,2003,Malcolm,Moore
CHOY03309,1,2003,Margaret (Maggie),Foster
CHOY03309,2,2003,Christopher John,Suggitt
CHOY03310,1,2003,Russell Reginald,Brice
CHOY03310,2,2003,Maxime Edgard (Max),Chaya
CHOY03310,3,2003,Joanne Rachel (Jo),Gambi
CHOY03310,4,2003,Robert John (Rob),Gambi
CHOY03310,5,2003,Kevin Martin,Goldstein
CHOY03310,6,2003,Julian Moore Hamilton,Haszard
CHOY03310,7,2003,David James,Hoile
CHOY03310,8,2003,Mogens Kjaempe,Jensen
CHOY03310,9,2003,Richard Noel,Mansfield
CHOY03310,10,2003,Makoto,Otake
CHOY03310,11,2003,Thomas James,Souders
CHOY03310,12,2003,Yachiyo,Suzuki
CHOY03310,13,2003,Darius,Vaiciulis
CHOY03310,14,2003,Ian Gilbert,Wiper
CHOY03310,15,2003,Lobsang Temba (Lupsang Temba),Sherpa
CHOY03310,16,2003,Karsang Namgyal/Namgel,Sherpa
CHOY03310,17,2003,Tenzing Gayzu/Gaitsu,Sherpa
CHOY03310,18,2003,Ngawang Dhondup (Ngawang Dradul),
CHOY03310,19,2003,Tashi Phuntsok (Tashi Phinzo),
CHOY03310,20,2003,Phurtse (Pubu Tsering),
CHOY03310,21,2003,Tashi Tsering (Small),
CHOY03311,1,2003,Mikie,Hino
CHOY03311,2,2003,Shinichi,Ishii
CHOY03311,3,2003,Yasue,Mogi
CHOY03311,4,2003,Shigeto,Nishida
CHOY03311,5,2003,Takeshi,Ogawa
CHOY03311,6,2003,Yoshitomi,Okura
CHOY03311,7,2003,Sachiko,Orihawa
CHOY03311,8,2003,Yoshimasa,Sasaki
CHOY03311,9,2003,Akira,Suzuki
CHOY03311,10,2003,Katsushige,Suzuki
CHOY03311,11,2003,Kunihide,Takata
CHOY03311,12,2003,Yuriko,Taniguchi
CHOY03311,13,2003,Toshiko,Tsuboyama
CHOY03311,14,2003,Masami,Yamanashi
CHOY03311,15,2003,"Tenzing (Tenzen, Tenzi)",Sherpa
CHOY03311,16,2003,Pasang Kitar/Kidar,Sherpa
CHOY03311,17,2003,Phur Gyalzen (Fur Geljen),Sherpa
CHOY03311,18,2003,Lhakpa Nuru,Sherpa
CHOY03311,19,2003,Dawa Tshering (Dawa Chhiri),Sherpa
CHOY03311,20,2003,Nima Nurbu,Sherpa
CHOY03311,21,2003,Chhuwang Nima,Sherpa
CHOY03311,22,2003,Lhakpa Tshering,Sherpa
CHOY03311,23,2003,Ngima Nuru (Nima Nuru),Sherpa
CHOY03312,1,2003,Takashi,Shirota
CHOY03313,1,2003,Jong-Cheol,Kim
CHOY03313,2,2003,Tae-Ho,Kim
CHOY03313,3,2003,Jeong-Bom,Lee
CHOY03313,4,2003,Kwon-Ho,Lee
CHOY03313,5,2003,Sang-Ki,Min
CHOY03313,6,2003,Bo-Hyun,Ryoo
CHOY03313,7,2003,Joong-Soo,Youn
CHOY03313,8,2003,Dawa Chhiri (Dawa Tsiri),Sherpa
CHOY03313,9,2003,Dakipa,Sherpa
CHOY03314,1,2003,Antoine,Brun
CHOY03314,2,2003,Arnaud Bertrand Marie Jacques,De Fouchier
CHOY03314,3,2003,Marc Robert,Ernst
CHOY03314,4,2003,Elzina,Leur
CHOY03314,5,2003,Abdou,Martin Dumeste
CHOY03314,6,2003,Herve,Martina
CHOY03314,7,2003,Wilfrid,Maxin
CHOY03314,8,2003,Robert,Pulka
CHOY03314,9,2003,Magdalena,Tararako
CHOY03314,10,2003,Alain,Toussaint
CHOY03314,11,2003,Nima Nuru/Norbu,Sherpa
CHOY03314,12,2003,Nawang Dorje (Da Nawang Dorje),Sherpa
CHOY03314,13,2003,Nima Tenji/Tenzi,Sherpa
CHOY03314,14,2003,Pema Chhiring/Chhiri,Sherpa
CHOY03314,15,2003,Nawang Tenzing,Sherpa
CHOY03314,16,2003,Nima Gyalzen,Sherpa
CHOY03315,1,2003,Corinne,Favre
CHOY03315,2,2003,Wilhelmus,Pasquier
CHOY03315,3,2003,Jean-Louis,Pitteloud
CHOY03315,4,2003,Stephane Charles Joseph,Schaffter
CHOY03315,5,2003,Julien,Wehren
CHOY03315,6,2003,Robert,Wehren
CHOY03315,7,2003,Pasang Sona (Ang Sona/Sonam),Sherpa
CHOY03315,8,2003,Krishna Bahadur (Jeta),Tamang
CHOY03316,1,2003,Jaume,Gibernau Balcells
CHOY03316,2,2003,Juan Ramon (Juanra),Madariaga Abaitua
CHOY03316,3,2003,Jose Maria,Tey de Salvador
CHOY03317,1,2003,Philippe,Andrieux
CHOY03317,2,2003,Andries Nolte,Botha
CHOY03317,3,2003,Antoine Pierre,Boulanger
CHOY03317,4,2003,Philippe,Burlet
CHOY03317,5,2003,Charles Henry,Burr
CHOY03317,6,2003,Oliver James,Burr
CHOY03317,7,2003,Timothy Miles Halcott (Tim),Calder
CHOY03317,8,2003,Michael Edward,Davey
CHOY03317,9,2003,Veronique Gole,Andrieux
CHOY03317,10,2003,Rajiv (Raj),Joshi
CHOY03317,11,2003,Marc Fritz,Nagel
CHOY03317,12,2003,Gerald C. (Jerry),Nelson
CHOY03317,13,2003,Iain,Oswald
CHOY03317,14,2003,John Charles,Pomfret
CHOY03317,15,2003,John Chandler,Romersa
CHOY03317,16,2003,Anthony Victor (Vic),Saunders
CHOY03317,17,2003,Scott B.,Thomas
CHOY03317,18,2003,Henry Barclay,Todd
CHOY03317,19,2003,Ian,Wade
CHOY03317,20,2003,Mark H.,Winkworth
CHOY03317,21,2003,Pasang Nuru (Ang Nurbu/Nuru),Sherpa
CHOY03317,22,2003,"Pasang Dawa (Pa Dawa, Pando)",Sherpa
CHOY03317,23,2003,Pasang Tarke (Basang Taqu),
CHOY03318,1,2003,Christopher M. (Chris),Booher
CHOY03318,2,2003,William A. (Bill),Burd
CHOY03318,3,2003,Adam W.,Christoffersen
CHOY03318,4,2003,Tamara Alexandra,Darnow
CHOY03318,5,2003,Peter James,Ford
CHOY03318,6,2003,Kenneth Richard (Ken),Goodwin
CHOY03318,7,2003,Michael Aaron,Hamill
CHOY03318,8,2003,James M. (Jim),Harter
CHOY03318,9,2003,Garrett Christian,Madison
CHOY03318,10,2003,Justin Reese,Merle
CHOY03318,11,2003,Nancy A.,Norris
CHOY03318,12,2003,Atalanta Cleopatria (Lanta),Olito
CHOY03318,13,2003,Jose Ignacio (Nacho),Piedra Rascon
CHOY03318,14,2003,Lindon R.,Seed
CHOY03318,15,2003,Josef F.,Stanzl
CHOY03318,16,2003,Mark Jeffrey,Weinberg
CHOY03318,17,2003,Ang Pasang,Sherpa
CHOY03318,18,2003,Dawa Nuru (Danuru),Sherpa
